ТЭА R1A,ТЭА R1B,донор R1A,донор R1B,нефрас R1A,нефрас R1B,водород R1A,водород R1B,пропилен R1A,пропилен R1B,давление R1A,температура R1A,давление R1B,температура R1B,катализатор R1A,катализатор R1B,производительность
19.37469597,20.60534916,4.003503013,4.020900011,5935.360889,5949.772461,0.261674079,0.19964778,6249.194434,6251.974365,7.154237032,70.00427246,7.668929863,69.95300293,0.20999254,0.229100233,10943.97531
20.37333355,21.14549141,4.000346446,4.015088558,5945.720752,5952.424219,0.261651173,0.199657147,6249.346631,6251.486865,7.149013567,69.99572754,7.662045383,69.91577148,0.209115397,0.228821187,10978.32133
21.38361568,20.91503716,3.997736549,4.006407619,5934.892725,5949.23208,0.261743435,0.199581623,6249.805078,6248.72124,7.151313162,70.00549316,7.662728024,70.06835938,0.208238254,0.228542141,10929.03011
21.63338127,20.9843935,4.004685354,3.999900103,5962.036572,5964.458887,0.261635101,0.199553362,6247.900488,6247.504102,7.141275835,70.01831055,7.630230761,70.04272461,0.207361111,0.228263095,11205.87233
21.6831255,20.84711018,3.997523165,3.993538046,5933.10835,5964.091113,0.261655217,0.199669282,6248.919043,6250.334814,7.139017057,69.99572754,7.603596401,69.70825195,0.206483968,0.227984049,11144.55591
20.92712212,20.30199776,4.001485324,3.994740057,5942.91001,5941.086816,0.261573866,0.199299569,6249.288086,6248.070947,7.12892375,69.97436523,7.652895498,69.84130859,0.205606825,0.227705004,11134.35967
20.74938946,20.21546669,4.003196955,3.994251132,5935.271436,5922.022559,0.261635691,0.199613085,6249.017773,6248.657031,7.129811764,69.98901367,7.697201586,70.18066406,0.204729682,0.227425958,11149.69418
20.40668602,20.22153778,3.996917462,4.003240943,5932.44375,5933.010547,0.261688164,0.199700595,6248.193115,6249.921436,7.126009607,69.98779297,7.674632645,70.2154541,0.203852539,0.227146912,11169.98409
19.94928188,20.40108337,3.999880314,3.995651865,5929.742041,5944.94624,0.261681458,0.199750465,6250.748096,6250.281201,7.133059454,69.97314453,7.638108015,70.03967285,0.203414388,0.227115016,11153.99055
19.5985754,20.60998077,4.002484441,3.998945951,5940.084521,5952.721436,0.261532876,0.199501531,6249.833008,6250.660498,7.12749958,69.96032715,7.619334126,69.9206543,0.202976237,0.22708312,11174.47845
19.38187866,20.69040394,3.999949646,3.999905324,5939.549805,5947.550293,0.261652032,0.199636269,6251.336475,6248.503516,7.140615749,69.9395752,7.628238726,69.95300293,0.202538086,0.227051224,11141.42414
19.42326889,20.3612608,3.999534273,4.001264548,5940.880078,5943.059863,0.26176396,0.199758799,6249.331982,6251.737793,7.153157234,69.97680664,7.62871232,70.04882813,0.202099935,0.227019328,11189.78086
19.34604378,20.2119339,4.001086855,3.998075914,5928.474072,5950.643994,0.261535287,0.199471708,6249.603955,6249.608691,7.164606142,69.98596191,7.619226074,70.06469727,0.201661784,0.226987432,11155.38144
19.30708008,20.2684742,3.998230791,4.014155006,5928.9646,5950.421191,0.26171186,0.199748857,6250.023779,6251.180664,7.169930029,69.97131348,7.609640455,70.04272461,0.201223633,0.226955536,11127.03679
19.25063133,20.47023602,4.002461457,4.012023687,5921.426465,5949.709473,0.261769134,0.199560155,6249.168018,6249.913037,7.189233398,69.95788574,7.594328547,70.04272461,0.200785482,0.22692364,11199.96955
19.24405766,20.46615105,3.997961998,3.995112967,5943.030127,5955.52627,0.261654297,0.199691756,6249.374219,6250.343311,7.205767012,69.97314453,7.583410072,70.02258301,0.200347331,0.226891744,11134.42757
19.20989799,20.26395988,3.997073483,3.99482882,5939.441504,5957.465234,0.261712027,0.199638847,6249.716406,6249.380566,7.224308634,69.99633789,7.570501137,69.97558594,0.19990918,0.226859848,11184.03913
19.18979301,20.28176556,4.00272007,4.001860189,5918.371387,5947.5,0.261590508,0.199586141,6249.375635,6249.972656,7.234119797,70.00712077,7.568790674,70.02258301,0.199471029,0.226827952,11205.08193
19.20500126,20.46662769,4.001522017,3.996291065,5927.720508,5952.542383,0.261829856,0.199834932,6252.308643,6249.660791,7.240994072,69.98291016,7.559790564,70.0378418,0.199032878,0.226796056,11134.00177
19.8258276,20.59163227,3.997294974,4.006716704,5922.360254,5947.204443,0.261865214,0.199830163,6247.259277,6248.720117,7.264042187,69.96826172,7.55168004,70.04333496,0.198594727,0.22676416,11156.68779
19.82113705,20.79626713,4.001373982,3.995383286,5934.045654,5957.186914,0.261476356,0.19969478,6247.168311,6249.758936,7.279914856,70.00061035,7.543157148,69.99084473,0.198821184,0.226646181,11214.17395
19.89301987,20.5423912,4.001181102,3.998148966,5924.85835,5954.684619,0.261600044,0.199453013,6250.743359,6249.215576,7.295656395,70.01098633,7.53224206,70.01464844,0.199047641,0.226528202,11152.82214
19.89572144,20.68317986,3.99884553,4.004709029,5927.256494,5950.717041,0.261635897,0.199517931,6248.514307,6249.013965,7.300893688,69.98555501,7.524486732,69.98291016,0.199274099,0.226410222,11162.28915
19.88523235,20.66250076,4.00018239,3.997705817,5935.456201,5953.823438,0.2614297,0.199366386,6248.161621,6252.346484,7.321020603,69.97558594,7.518436718,69.98962402,0.199500556,0.226292243,11188.53494
19.73542252,20.51221867,4.000167823,4.004036951,5928.546729,5951.595215,0.261875054,0.199907219,6249.524072,6249.659814,7.340243149,70.00366211,7.518165731,70.08117676,0.199727013,0.226174264,11154.06852
19.60351734,20.41047001,3.998661208,3.998076916,5929.569482,5956.643555,0.261783531,0.19979133,6252.760352,6251.480762,7.34636178,70.00305176,7.50353322,70.04577637,0.199953471,0.226056285,11155.03054
19.51959553,20.44417076,4.002151966,4.00179503,5925.923633,5953.866455,0.261768141,0.199621037,6251.492236,6250.39126,7.363066912,69.99328613,7.488191414,69.98046875,0.200179928,0.225938305,11201.42472
19.47170887,20.4661911,3.99852109,3.995443821,5924.931445,5954.779785,0.261521879,0.199436674,6246.720068,6249.013721,7.37488265,69.98657227,7.485553169,69.93225098,0.200406386,0.225820326,11139.2559
19.44384708,20.45821228,4.001195645,4.004819608,5923.75376,5952.625195,0.261450803,0.199641594,6246.384082,6248.118066,7.392309713,69.97131348,7.485891771,70.00610352,0.200632843,0.225702347,11143.29968
19.4081213,20.51170425,3.996310759,3.99653523,5926.083545,5948.351074,0.261481896,0.19948803,6246.256543,6248.583936,7.412105513,69.98596191,7.480068636,70.02258301,0.2008593,0.225584368,11171.67511
19.35019016,20.49251347,4.003403783,4.023770618,5923.099023,5950.992529,0.261670274,0.199715894,6249.685596,6250.109961,7.424541044,70.00183105,7.473296738,69.99572754,0.201085758,0.225466388,11164.33615
19.326758,20.64201355,4.002243805,4.007506156,5932.125195,5952.904541,0.261422902,0.199362436,6250.053711,6249.333398,7.438893843,69.97680664,7.467809772,69.93835449,0.201312215,0.225348409,11147.85854
19.32059479,20.59040756,3.999573851,3.995769262,5920.666113,5946.36709,0.261754233,0.199699007,6249.194727,6247.935059,7.458134747,69.97375488,7.468235016,69.9786377,0.201262248,0.225415651,11147.77142
19.18891335,20.14890614,3.999378157,4.004096675,5836.079932,5825.351709,0.261722773,0.19958919,6250.478809,6249.887549,7.475625896,70.01464844,7.48239007,70.0402832,0.20121228,0.225482893,11161.47624
19.26318474,20.2420475,3.99754889,3.992336583,5959.373193,5951.456006,0.261536762,0.199649951,6249.231982,6249.998877,7.487596703,69.98962402,7.476391411,70.06958008,0.201162313,0.225550135,11143.15637
19.78318481,20.27778931,3.999249172,4.002636409,5945.659473,5949.70498,0.261653781,0.199525894,6251.248242,6248.508887,7.50306077,69.99023438,7.46904912,70.00915527,0.201112345,0.225617377,11108.02744
19.45774117,20.43810196,4.000248122,3.99531045,5943.501953,5951.29502,0.261930284,0.199955228,6249.806201,6250.108838,7.51807375,69.99084473,7.466740036,69.98413086,0.201062378,0.225684619,11149.91788
20.0557745,20.38643761,4.000220895,3.998812342,5934.351904,5948.872803,0.261603343,0.199642684,6248.014307,6248.392627,7.535360909,69.99633789,7.471899271,70.02197266,0.20101241,0.225751862,11168.58669
20.71968021,20.62041397,3.996664047,4.002880263,5931.610449,5946.418066,0.261509147,0.199554679,6245.976025,6248.761865,7.552939081,69.9995931,7.468917322,69.95910645,0.200962443,0.225819104,11120.55259
19.8235487,19.9588335,4.000789309,3.99419148,5935.838818,5943.206348,0.261745387,0.199719983,6248.114014,6249.123145,7.561750507,69.99023438,7.469297028,69.93286133,0.200912476,0.225886346,11157.68816
19.32988262,19.90586681,4.000985074,3.995726395,5924.882227,5935.290527,0.261599702,0.199431415,6250.325244,6249.157861,7.579968834,69.98840332,7.488957453,69.99633789,0.200862508,0.225953588,11124.89542
19.2478693,20.32946949,4.002795458,3.997218609,5931.186572,5939.447852,0.261772066,0.19944682,6251.068701,6249.457959,7.596742058,70.00610352,7.491636419,70.09277344,0.200812541,0.22602083,11146.16036
19.25461426,20.84444218,4.000013804,3.998311877,5929.829199,5937.953174,0.261718914,0.199785045,6249.025146,6252.460352,7.610371685,70.01251221,7.490879869,70.06713867,0.200762573,0.226088072,11151.525
19.13913879,20.84614143,4.000526977,4.003043771,5933.964746,5937.393701,0.261594179,0.199476728,6248.721631,6250.118701,7.614987135,69.99226888,7.484599829,69.97070313,0.200712606,0.226155314,11162.44141
19.09092426,20.9356411,3.994784522,3.993415618,5924.666895,5938.93418,0.261599359,0.199830496,6246.869189,6248.827637,7.63789835,69.98758952,7.487609625,69.96276855,0.20051925,0.226244646,11082.74537
19.78772583,20.83727226,3.999978948,3.997471166,5924.003271,5929.173047,0.261612165,0.199661298,6246.789893,6248.304004,7.648548603,69.99633789,7.497996473,69.99572754,0.200325894,0.226333978,11173.55512
20.18943615,20.50988388,3.998717165,3.997307467,5927.341699,5935.313916,0.261813575,0.199643551,6253.358105,6248.01748,7.663925743,69.99664307,7.497723007,70.02807617,0.200132538,0.226423309,11116.93502
20.36052322,20.63697472,4.001610613,3.998424196,5935.048975,5932.38418,0.261628878,0.199366486,6249.180371,6248.257422,7.671046734,69.99572754,7.497787571,70.00915527,0.199939182,0.226512641,11099.49165
20.11739082,20.37946339,3.997225285,3.997840738,5923.087939,5938.68291,0.261500856,0.199662356,6246.347266,6248.947656,7.689313889,70.00183105,7.493572044,69.95544434,0.199745826,0.226601973,11139.30075
19.6110321,20.52630253,4.004380131,3.999251866,5921.496582,5934.251563,0.261595145,0.199833804,6250.785791,6252.58501,7.692902374,70.00427246,7.499186325,70.00305176,0.19955247,0.226691305,11105.55281
19.56354198,20.49421902,3.997371626,3.993779635,5923.138721,5932.64873,0.261729214,0.1995295,6250.46709,6247.92583,7.708748341,70.00030518,7.505231333,70.00671387,0.199359114,0.226780636,11099.2257
19.513274,20.41747398,3.999115491,3.993508601,5935.524609,5931.24585,0.26178689,0.199700794,6248.647705,6248.411768,7.714838839,69.99664307,7.5063797,70.02075195,0.199165758,0.226869968,11157.5403
19.40669689,20.49163094,4.000901771,4.011354947,5926.457178,5931.879932,0.261619616,0.199707438,6247.410449,6249.156494,7.727319145,69.99023438,7.503450251,69.98718262,0.198972402,0.2269593,11106.67899
19.30586014,20.55678558,3.998309779,3.99753685,5949.734473,5931.247217,0.261503762,0.199543178,6247.528467,6248.979346,7.734588099,70.0012207,7.501250505,69.96582031,0.198779046,0.227048631,11121.16237
19.35996799,20.6599659,3.998761439,3.999237037,5921.799268,5929.674707,0.261628619,0.199796245,6248.456592,6251.426221,7.74401145,70,7.506550884,70.00854492,0.19858569,0.227137963,11100.75515
19.33505802,20.72167931,4.000788403,3.998024225,5920.498682,5928.309912,0.261979812,0.19991073,6253.899365,6249.679883,7.755736923,69.99755859,7.50554719,70.01525879,0.198392334,0.227227295,11138.46594
19.24902477,20.53275185,3.99972527,4.00070672,5935.127246,5928.395703,0.261753336,0.199663053,6250.847998,6249.027393,7.766501188,70.0100708,7.514470673,70.05371094,0.198407688,0.22748114,11080.74697
19.08985863,20.54483643,3.997421741,3.995650792,5928.933496,5930.052686,0.26149905,0.199498232,6249.272949,6250.059863,7.775444508,70.00874837,7.512065029,70.06530762,0.198423041,0.227734985,11055.26207
19.30636635,20.46016064,4.000515103,4.004022479,5936.307471,5929.595752,0.261553037,0.199677169,6247.432617,6248.559375,7.780816746,69.99206543,7.507467461,70.01647949,0.198438395,0.227988831,11062.98661
19.91105423,20.54116402,4.000264621,4.000765252,5938.766504,5931.632471,0.261812821,0.199964274,6247.187744,6249.420703,7.789299965,69.98535156,7.509712029,70.03173828,0.198453749,0.228242676,11043.16346
19.85857182,20.51869354,4.00034225,3.999957681,5928.550781,5935.4229,0.26157915,0.199482895,6247.821045,6249.190332,7.805095673,70.0201416,7.501950121,69.9810791,0.198469103,0.228496521,10987.83744
19.82373352,20.34524403,3.998004675,3.996115088,5923.685352,5932.272119,0.261595386,0.199423766,6251.813037,6249.063525,7.808933973,70.00793457,7.499377775,69.94384766,0.198484456,0.228750366,11012.68629
19.66141682,20.52879925,4.001208186,3.998022056,5947.147754,5931.413184,0.261683628,0.199483292,6250.639941,6249.94917,7.811929941,69.99613444,7.511676455,69.96459961,0.19849981,0.229004211,11022.02015
19.54577503,20.41050949,4.000517464,3.994084311,5923.400195,5928.027051,0.261781648,0.19964729,6249.893848,6249.730127,7.82077117,69.99511719,7.524175501,70.08117676,0.198515164,0.229258057,10979.50746
19.46763439,20.42755413,3.997809076,3.996371579,5918.270215,5926.40249,0.261549714,0.199617478,6249.79541,6250.55083,7.829270887,70.0012207,7.518465042,70.08605957,0.198530518,0.229511902,11000.01882
19.390312,20.60958252,3.996656299,4.004981279,5921.503174,5928.611328,0.26159493,0.199632384,6249.613867,6251.555518,7.839034605,69.99755859,7.508724213,69.94995117,0.198545871,0.229765747,11039.19731
19.38090057,20.45223446,4.004591727,4.004372811,5916.510059,5937.770752,0.261476865,0.199471237,6251.879102,6251.51084,7.836931372,69.99694824,7.49629879,69.9041748,0.198561225,0.230019592,11026.34899
19.34763107,20.49541492,3.998424935,3.994147348,5935.963623,5928.672949,0.261792761,0.199413274,6253.405908,6248.436768,7.84893055,70.00549316,7.515547132,69.90661621,0.198576579,0.230273438,11038.27189
19.37227898,20.52459641,4.000816464,4.001994824,5939.399854,5930.339795,0.261681944,0.199546438,6249.574121,6248.445801,7.851527691,70.00244141,7.525291538,70.04394531,0.198605699,0.226115109,11100.3578
19.57968464,20.51011715,4.002300954,4.014188194,5944.655127,5929.899707,0.261612046,0.199522713,6250.98501,6249.915137,7.858562756,70.00325521,7.524516582,70.09277344,0.19863482,0.22195678,11016.7783
19.79306011,20.58502331,3.998811817,3.996613836,5916.653174,5934.151758,0.261649048,0.199368311,6248.57666,6250.214307,7.861776733,69.99633789,7.514817524,70.00427246,0.19866394,0.217798452,11059.63787
19.85434628,20.59484806,4.000466967,4.003472161,5922.917383,5934.675244,0.261592206,0.199578886,6247.959082,6249.060889,7.868252277,69.97558594,7.516224098,69.94750977,0.198693061,0.213640123,10988.56415
19.97180157,20.35609474,3.999470973,3.996130824,5921.813428,5937.863574,0.261768857,0.199632023,6260.590479,6251.621289,7.876172447,70.01037598,7.518300152,69.99328613,0.198722182,0.209481795,11025.7847
19.95612087,20.37308331,3.99957943,4.002442598,5940.141943,5932.477783,0.262073156,0.199621479,6255.113867,6251.177783,7.871235466,69.99176025,7.521172619,70.0012207,0.198751302,0.205323466,10992.33713
19.97556992,20.46137218,4.001485252,3.997181296,5933.568506,5939.591309,0.261679301,0.199518099,6251.293555,6252.055664,7.878700113,69.99694824,7.521271944,69.97314453,0.198780423,0.201165137,11045.64685
19.74035683,20.08821449,4.002488232,4.002883148,5934.954688,5936.515723,0.26176599,0.199619049,6250.013037,6250.339551,7.873985624,70.00549316,7.525153828,69.92614746,0.198809543,0.197006809,10970.91362
19.52172413,19.63607807,3.996431351,4.000967002,5919.281543,5926.724268,0.261684307,0.19956461,6249.080176,6247.625342,7.876988411,70.00488281,7.552773285,69.91149902,0.198838664,0.19284848,11044.56031
19.38667507,19.17570724,4.00187397,3.997792602,5922.731152,5919.82251,0.261618048,0.199660169,6249.24375,6248.61582,7.878620338,69.9798584,7.577828169,69.97070313,0.198867784,0.188690152,11015.75236
19.40758686,18.86262321,4.000685906,3.995472431,5925.916357,5910.730615,0.261832878,0.199553329,6250.484424,6250.910693,7.878529882,70.01342773,7.59971323,69.98168945,0.198896905,0.184531823,11015.47312
19.39555473,18.57233219,3.99980979,4.01454699,5924.798193,5917.644629,0.26165165,0.19940687,6251.129297,6250.078662,7.881661892,69.98291016,7.615437269,69.94750977,0.198926025,0.180373494,11037.55706
19.30981789,18.30471516,3.998740745,3.994044375,5925.410107,5910.389111,0.261572716,0.199647169,6247.290381,6249.902637,7.886569595,70.00549316,7.643965721,69.86633301,0.20125728,0.179837279,11003.02359
19.20955925,18.05618267,3.999077487,3.984597373,5920.019238,5901.485498,0.26178571,0.199728377,6251.090186,6248.914355,7.889018393,69.98840332,7.684822369,69.9609375,0.203588535,0.179301063,11013.23954
19.06566925,17.83171291,4.007029104,4.008392191,5912.478271,5890.904443,0.261988547,0.199693711,6254.191211,6250.631055,7.889051723,70.01464844,7.720008898,69.9621582,0.20591979,0.178764847,11056.10319
20.05217228,17.99385815,3.998383141,4.011711693,5906.459912,5880.755762,0.261944807,0.199651913,6253.849365,6250.191211,7.896215153,70.02319336,7.760685349,70.02258301,0.208251044,0.178228631,10979.24818
20.7843811,18.28219833,3.997514582,4.004222631,5909.801807,5889.465918,0.261437449,0.199474803,6246.24292,6250.062109,7.897830105,70.04638672,7.7838624,70.04577637,0.210582299,0.177692415,11027.58203
20.84782505,18.29804668,4.000505233,3.999003291,5913.691895,5891.210693,0.26193051,0.199857961,6251.571045,6251.436426,7.88155427,70.03295898,7.79526124,69.97436523,0.212913554,0.177156199,10983.46082
22.26659355,18.41463242,3.998673415,4.003188896,5915.632471,5889.902637,0.262157464,0.200046395,6253.726172,6250.446582,7.874923658,70.0201416,7.825235987,69.96887207,0.215244809,0.176619983,11019.61899
22.31225471,18.41740627,4.00159421,3.99441421,5918.653955,5884.755762,0.261832768,0.199504107,6250.837061,6249.338867,7.86918335,70.01647949,7.863020658,70.02258301,0.217576063,0.176083767,10957.41317
22.2819231,18.21181335,3.999677396,3.993287802,5873.864111,5845.353271,0.26175217,0.199612249,6250.34458,6249.172461,7.859004545,70.01586914,7.888946581,70.01159668,0.219907318,0.175547551,10982.27386
22.13291454,17.97134743,3.999190235,3.994103527,5919.789941,5899.600391,0.261637107,0.19955561,6247.131396,6250.417285,7.85391202,70.04455566,7.899649858,69.99450684,0.222238573,0.175011336,10940.48395
22.04494247,17.76544781,3.999034452,3.995849752,5948.676123,5894.847607,0.261786342,0.199707724,6250.600879,6247.913623,7.834958982,70.04608154,7.927909803,69.9206543,0.224569828,0.17447512,10986.67415
22.33252201,17.60650711,4.002356005,3.992440152,5947.888818,5897.013477,0.26185503,0.199606483,6254.310498,6249.658545,7.814998102,70.00976563,7.969187975,69.95361328,0.226901082,0.173938904,10973.57887
22.55277843,17.44581699,3.996487713,4.001280332,5931.084912,5876.294238,0.261701882,0.199469624,6251.037354,6248.781299,7.807736349,69.98352051,7.999825144,69.95910645,0.226871833,0.18750011,11005.79797
22.16246624,17.31513138,4.002387857,3.995171332,5929.005664,5868.706982,0.261789247,0.199696259,6246.145068,6245.819043,7.797840691,70.02441406,8.036579895,69.83459473,0.226842584,0.201061317,10933.32266
22.17057991,17.60079536,4.008945513,3.992666578,5947.729639,5847.052734,0.261743557,0.199494247,6253.893066,6250.551709,7.785533333,70.00549316,8.11899004,69.84863281,0.226813334,0.214622523,11022.23944
22.22860355,18.07885666,3.997788429,4.001157475,5941.258984,5812.312354,0.261813232,0.199358186,6250.2104,6249.02041,7.775260019,70.00854492,8.195850754,69.79919434,0.226784085,0.228183729,10983.95984
22.32590046,18.58378181,3.998847461,3.992934752,5947.838379,5773.039893,0.261513472,0.199240111,6248.644092,6244.057568,7.762709808,70.00671387,8.295453739,69.72045898,0.226754835,0.241744936,11001.00369
22.26276627,19.01276836,4.001671219,3.993444848,5959.112744,5715.629443,0.261867717,0.19920093,6251.973584,6244.692041,7.748291063,69.99084473,8.431224823,69.77172852,0.226725586,0.255306142,10977.60542
22.2106102,19.54311142,3.998144102,3.982376981,5965.136279,5669.88833,0.261753377,0.198980244,6253.302246,6245.014844,7.738840914,69.99084473,8.554741764,69.80651855,0.226696337,0.268867349,10987.72886
22.15819225,20.03175201,4.000779772,3.985871792,5965.081201,5612.422852,0.261836711,0.199217664,6250.787842,6242.818262,7.730531263,69.97558594,8.699545574,70.07568359,0.226667087,0.282428555,10983.70977
22.11312466,20.32941341,4.002722955,3.984545326,5980.899561,5599.983789,0.261522654,0.199472234,6247.592822,6249.3146,7.718699026,69.98474121,8.754670238,70.12207031,0.226637838,0.295989761,10994.97926
22.08724194,20.88651447,3.999661374,3.969352174,5964.52876,5568.261279,0.261678857,0.199392502,6250.069385,6247.305176,7.714860058,70.00488281,8.807764912,70.0970459,0.226608588,0.309550968,10932.18931
22.08714237,21.3865387,4.00009253,3.977022934,5958.808936,5546.926709,0.262042165,0.198635611,6254.025342,6202.616064,7.706080294,69.99633789,8.856114864,70.36987305,0.226579339,0.323112174,10934.8186
22.10617847,21.81292973,4.000147438,3.995940208,5955.861963,5557.44917,0.26178382,0.197052504,6248.16582,6158.620215,7.702879143,69.98840332,8.832330894,70.4309082,0.22655009,0.336673381,10832.17828
22.10615978,22.16178036,3.999547505,4.024514246,5945.02041,5576.525049,0.261325186,0.196567139,6248.117529,6154.349463,7.701935673,70.0012207,8.785065079,70.38024902,0.22658627,0.329652673,10843.74246
22.14400597,22.72765713,4.003206635,4.06034503,5943.290967,5594.224365,0.261806011,0.19663642,6249.19082,6152.24624,7.693048191,70.0012207,8.732326984,70.34423828,0.22662245,0.322631965,10800.96622
22.18555431,22.95654316,3.99752624,4.003105187,5947.294629,5647.92085,0.261630055,0.196734205,6251.922461,6154.50415,7.68756423,69.99053955,8.666380596,70.22094727,0.22665863,0.315611257,10809.74086
22.16335697,23.38851147,3.998387742,4.002716064,5941.345313,5678.974609,0.262037113,0.196764877,6255.639355,6158.458496,7.690251637,69.99084473,8.572539902,69.80041504,0.226694811,0.308590549,10805.48857
22.14129372,23.79309559,4.002293444,3.985940313,5949.453223,5667.89541,0.261301804,0.196211396,6245.609277,6151.126465,7.683646488,70.00915527,8.587861633,69.68566895,0.226730991,0.301569841,10784.45033
22.11029434,24.06462059,4.003572345,4.003692722,5937.778369,5646.80249,0.261405227,0.19646472,6246.153662,6150.268018,7.685299826,69.99755859,8.641348267,70.17211914,0.226767171,0.294549133,10849.28411
22.09311371,24.56117916,3.999065971,4.003628922,5932.951123,5663.094678,0.261920661,0.196776295,6251.94541,6155.184814,7.688400173,70.00427246,8.60257225,70.26062012,0.226803352,0.287528425,10809.23797
22.0783987,24.740555,3.996471262,4.004901934,5934.681982,5685.644336,0.261627063,0.196734899,6251.175928,6154.555664,7.685539579,69.99633789,8.53938036,70.09521484,0.226839532,0.280507718,10814.04734
22.09192944,24.88944111,4.004498792,3.996843696,5936.254297,5711.898584,0.261662969,0.196525213,6250.452637,6152.713867,7.686625242,70.00061035,8.490010166,69.92431641,0.226875712,0.27348701,10816.53346
22.10729847,24.36706276,3.997223115,3.998598623,5932.702881,5720.450732,0.261999062,0.196767075,6250.231348,6150.358447,7.692286777,69.99816895,8.467325878,69.91455078,0.226911892,0.266466302,10820.15462
22.12600994,23.91944351,4.000985193,4.009197569,5929.228271,5720.0771,0.261531007,0.196323854,6248.53501,6149.282715,7.692876434,69.99633789,8.455757999,70.05493164,0.226948073,0.259445594,10818.99209
22.12724075,23.42117405,3.999560642,4.003999567,5930.218652,5732.700391,0.261757693,0.196606193,6249.409277,6152.75874,7.697793913,70.01464844,8.419115353,70.10986328,0.226984253,0.252424886,10807.35182
22.10920353,22.94172916,4.001046038,4.006022644,5936.162891,5759.580762,0.26184698,0.196954654,6249.354834,6153.003027,7.694013834,70.00732422,8.367848492,70.07019043,0.227000359,0.252433502,10821.92637
22.11768742,22.57001762,3.998352122,3.995038986,5932.463623,5774.723828,0.26150032,0.196617034,6249.496875,6151.357568,7.693059731,70.00305176,8.327501583,70.02502441,0.227016466,0.252442118,10830.21421
22.1005003,22.42965336,4.001464391,4.013909936,5955.698291,5793.470166,0.261623588,0.19622063,6253.63833,6153.177686,7.695396423,69.98657227,8.278693676,69.97131348,0.227032572,0.252450734,10774.04976
22.08004208,22.58230591,3.997477531,4.02220552,5941.674756,5806.723828,0.26168057,0.196413599,6249.009521,6148.68125,7.696943998,70.02400716,8.248403645,69.97802734,0.227048679,0.252459351,10812.45651
22.05437126,22.81079655,4.002635837,3.995748591,5920.893945,5811.969092,0.261564106,0.19664894,6247.029248,6148.988379,7.697571421,70.00061035,8.222246075,70.05004883,0.227064785,0.252467967,10785.19717
22.06639729,22.97701015,3.999213934,3.99719851,5925.938086,5829.988281,0.2617064,0.196771669,6249.436865,6150.958789,7.698091555,70,8.187665939,70.07568359,0.227080892,0.252476583,10819.08592
22.13083496,22.96541882,3.999918246,4.005350566,5931.24585,5844.879492,0.261474732,0.196206564,6247.822559,6151.312451,7.699722099,70.00305176,8.150708675,70.10375977,0.227096998,0.252485199,10768.20322
22.21945572,23.134795,3.998171616,4.00176785,5938.405615,5861.282959,0.261670774,0.196765128,6247.499512,6151.385449,7.701864338,70.01281738,8.109261799,70.09887695,0.227113105,0.252493815,10835.80042
22.30394058,23.00833187,4.003658915,3.99971354,5911.68252,5843.519238,0.261803412,0.196539204,6251.051074,6148.211963,7.698657179,69.98779297,8.072045517,70.04150391,0.227129211,0.252502431,10794.6511
22.32141838,23.00072899,3.9990031,4.001813102,5935.959375,5872.308936,0.261654174,0.196405366,6250.518701,6151.722803,7.699807882,70.00427246,8.028895664,70.0012207,0.227145318,0.252511047,10817.7865
22.3221859,22.95667782,3.998400426,4.029591441,5937.666162,5891.335791,0.261688027,0.196456236,6253.32207,6153.132764,7.703251743,70.04333496,7.994377661,70.03295898,0.227161424,0.252519663,10787.76783
22.37933426,22.93416195,4.001652431,3.997028422,5942.143115,5896.123828,0.261953443,0.19663721,6251.075537,6151.832617,7.689041281,70.0201416,7.952603483,70.01586914,0.227177531,0.25252828,10825.27257
22.43793278,22.91561623,3.995373082,4.002298474,5947.128955,5895.943164,0.261697519,0.196687709,6251.227002,6153.780029,7.685753489,69.98413086,7.918033123,70.0201416,0.227083533,0.251454385,10789.80675
22.44474487,22.89821205,4.002989721,3.996051693,5942.860742,5896.39126,0.261911142,0.196669692,6251.465332,6151.433252,7.677967072,70.00518799,7.885721493,70.06774902,0.226989536,0.25038049,10819.40941
22.49492321,22.87123146,3.999102139,4.002879643,5940.978271,5897.561475,0.261649725,0.196533388,6249.848291,6151.89751,7.67714901,70.01464844,7.851803732,70.05249023,0.226895538,0.249306595,10845.61797
22.53355808,22.77584305,3.999332929,3.999249506,5941.440625,5902.50376,0.261391741,0.196158583,6250.124756,6153.026025,7.672182226,70.00915527,7.810565853,70.02807617,0.226801541,0.2482327,10787.18687
22.54839764,22.37792416,4.002622819,4.004712152,5939.993457,5898.596484,0.260912457,0.195396747,6251.857959,6147.70376,7.663539028,70,7.780507088,70.03417969,0.226707543,0.247158805,10864.31301
22.27177505,21.83300114,3.996444321,3.995741391,5944.032031,5900.680713,0.260452116,0.195185524,6250.192676,6151.310352,7.658417845,69.99471029,7.752962351,70.01159668,0.226613546,0.24608491,10804.77559
22.39366894,21.47618141,4.005521798,4.000785232,5940.430762,5897.454297,0.25972138,0.194661792,6247.153076,6151.444043,7.649985218,70.00854492,7.722861385,69.97497559,0.226519548,0.245011015,10849.76189
22.3232357,21.33850632,3.999821782,4.005251813,5942.324023,5898.763721,0.258932436,0.19382723,6246.699854,6148.946289,7.644952774,70.0177002,7.69506402,69.98657227,0.226425551,0.24393712,10832.70552
